doctor_id,doctor_name,specialty,clinic_name,city,region,tier,active_flag,last_updated
D1402,Dr Khaled Mahmoud,General Practice,Elite Clinic,Damanhur,North,B,1,2024-05-16
D1403,Dr Khaled Mostafa,Internal Medicine,Care Clinic,Marsa Matruh,West,B,1,2023-03-26
D1404,Dr Ahmed Hassan,Endocrinology,Life Clinic,Jeddah,Gulf,C,1,2024-05-21
D1405,Dr Khaled Hassan,ENT,Hope Clinic,Dubai,Gulf,C,1,2023-04-18
D1406,Dr Hassan El-Sayed,Gastroenterology,Care Clinic,Giza,Central,C,1,2025-05-18
D1407,Dr Mohamed Ali,Pediatrics,Care Clinic,Sohag,South,C,1,2024-06-09
D1408,Dr Hassan Saad,Pediatrics,Life Clinic,Tanta,North,B,1,2025-06-09
D1409,Dr Mohamed Mahmoud,Internal Medicine,Life Clinic,Sohag,South,C,1,2024-04-16
D1410,Dr Khaled Ali,Neurology,Care Clinic,Siwa,West,B,0,2023-03-28
D1411,Dr Khaled Mahmoud,General Practice,Life Clinic,Sohag,South,B,1,2024-03-27
D1412,Dr Mohamed Ali,Pediatrics,Care Clinic,Damanhur,North,C,1,2023-10-29
D1413,Dr Omar El-Sayed,General Practice,Elite Clinic,Giza,Central,C,1,2023-04-22
D1414,Dr Khaled Hassan,Endocrinology,Life Clinic,Asyut,South,A,1,2024-08-12
D1415,Dr Youssef Ali,Gastroenterology,Noor Clinic,Cairo,Central,B,1,2025-01-03
D1416,Dr Khaled Saad,Gastroenterology,Shifa Clinic,Alexandria,North,B,1,2023-07-28
D1417,Dr Omar Mostafa,Gastroenterology,Noor Clinic,Jeddah,Gulf,C,1,2024-05-30
D1418,Dr Mohamed Mahmoud,Endocrinology,Noor Clinic,Riyadh,Gulf,B,1,2023-06-20
D1419,Dr Ahmed Hassan,ENT,Elite Clinic,Asyut,South,B,1,2023-09-28
D1420,Dr Ali Hassan,Neurology,Noor Clinic,Damanhur,North,C,1,2024-05-15
D1421,Dr Mohamed Mostafa,Cardiology,Hope Clinic,Alexandria,North,C,0,2025-05-05
D1422,Dr Youssef Ali,Internal Medicine,Elite Clinic,Asyut,South,A,1,2023-12-10
D1423,Dr Ahmed Mahmoud,Gastroenterology,Shifa Clinic,Port Said,East,C,1,2024-04-14
D1424,Dr Hassan Ali,General Practice,Life Clinic,Riyadh,Gulf,C,1,2025-05-13
D1425,Dr Ali Hassan,General Practice,Elite Clinic,Port Said,East,C,1,2024-02-25
D1426,Dr Youssef Mahmoud,ENT,Care Clinic,Sohag,South,A,1,2024-12-13
D1427,Dr Khaled Saad,Endocrinology,Elite Clinic,Dubai,Gulf,C,1,2023-04-21
D1428,Dr Khaled Ali,General Practice,Hope Clinic,Giza,Central,B,0,2023-12-24
D1429,Dr Khaled Mostafa,Gastroenterology,Life Clinic,Siwa,West,B,1,2024-12-19
D1430,Dr Omar Hassan,Neurology,Noor Clinic,Siwa,West,B,0,2024-05-25
D1431,Dr Mohamed Mahmoud,General Practice,Noor Clinic,Dubai,Gulf,C,1,2024-11-11
D1432,Dr Ali Mostafa,Gastroenterology,Life Clinic,Ismailia,East,A,1,2023-10-17
D1433,Dr Ahmed El-Sayed,Gastroenterology,Shifa Clinic,Tanta,North,A,1,2025-05-04
D1434,Dr Hassan Hassan,Gastroenterology,Life Clinic,Sohag,South,C,1,2025-02-26
D1435,Dr Ahmed Mahmoud,Pulmonology,Care Clinic,Riyadh,Gulf,C,1,2024-08-22
D1436,Dr Youssef Ali,Neurology,Life Clinic,Tanta,North,B,1,2024-01-31
D1437,Dr Khaled Mostafa,Gastroenterology,Care Clinic,Suez,East,B,1,2025-06-15
D1438,Dr Khaled El-Sayed,Gastroenterology,Shifa Clinic,Dubai,Gulf,A,1,2023-11-05
D1439,Dr Youssef El-Sayed,General Practice,Care Clinic,Giza,Central,B,1,2025-05-03
D1440,Dr Youssef Mahmoud,Neurology,Noor Clinic,Giza,Central,C,1,2024-01-02
D1441,Dr Ali Ali,Pediatrics,Life Clinic,Siwa,West,B,0,2023-01-28
D1442,Dr Mohamed Mostafa,Gastroenterology,Hope Clinic,Qena,South,C,1,2024-01-18
D1443,Dr Omar El-Sayed,Cardiology,Noor Clinic,Giza,Central,C,1,2024-02-17
D1444,Dr Ahmed Mahmoud,Cardiology,Hope Clinic,Giza,Central,A,1,2024-10-27
D1445,Dr Omar Mostafa,ENT,Elite Clinic,Tanta,North,C,1,2023-05-05
D1446,Dr Mohamed Hassan,Endocrinology,Elite Clinic,Cairo,Central,C,1,2024-05-22
D1447,Dr Ali Ali,Gastroenterology,Hope Clinic,Dubai,Gulf,C,1,2023-01-07
D1448,Dr Hassan El-Sayed,Internal Medicine,Care Clinic,Dubai,Gulf,A,1,2023-05-04
D1449,Dr Ahmed El-Sayed,ENT,Shifa Clinic,Asyut,South,A,1,2024-02-05
D1450,Dr Khaled Mostafa,Pulmonology,Elite Clinic,Siwa,West,C,1,2024-07-13
D1451,Dr Ali Saad,Pediatrics,Elite Clinic,Marsa Matruh,West,A,1,2023-05-26
D1452,Dr Youssef Mahmoud,General Practice,Shifa Clinic,Asyut,South,C,1,2024-05-02
D1453,Dr Omar El-Sayed,ENT,Noor Clinic,Dubai,Gulf,B,1,2024-01-31
D1454,Dr Youssef El-Sayed,Pulmonology,Hope Clinic,Siwa,West,A,1,2024-07-31
D1455,Dr Youssef Saad,ENT,Noor Clinic,Ismailia,East,A,0,2023-05-23
D1456,Dr Mohamed Mahmoud,Pulmonology,Elite Clinic,Ismailia,East,B,1,2024-05-30
D1457,Dr Omar Saad,General Practice,Hope Clinic,Giza,Central,A,1,2023-12-27
D1458,Dr Youssef El-Sayed,Pulmonology,Elite Clinic,Suez,East,B,1,2023-11-07
D1459,Dr Hassan Saad,ENT,Hope Clinic,Siwa,West,C,1,2024-12-26
D1460,Dr Hassan Ali,Neurology,Life Clinic,Ismailia,East,C,1,2024-08-21
D1461,Dr Omar Ali,Pulmonology,Shifa Clinic,Alexandria,North,B,1,2024-05-26
D1462,Dr Youssef Ali,Endocrinology,Life Clinic,Qena,South,A,1,2025-01-15
D1463,Dr Youssef Mahmoud,Gastroenterology,Hope Clinic,Damanhur,North,A,1,2023-03-16
D1464,Dr Mohamed Saad,Pulmonology,Hope Clinic,Dubai,Gulf,B,1,2024-01-22
D1465,Dr Mohamed Hassan,Endocrinology,Elite Clinic,Cairo,Central,B,1,2023-10-20
D1466,Dr Ahmed Saad,General Practice,Elite Clinic,Sohag,South,C,1,2024-08-19
D1467,Dr Ali Ali,Cardiology,Hope Clinic,Alexandria,North,C,1,2024-01-04
D1468,Dr Omar Mostafa,Neurology,Noor Clinic,Cairo,Central,B,1,2025-01-15
D1469,Dr Ali Hassan,ENT,Life Clinic,Asyut,South,C,1,2024-07-26
D1470,Dr Ali Mostafa,Pediatrics,Shifa Clinic,Siwa,West,C,1,2023-05-11
D1471,Dr Ahmed Hassan,ENT,Shifa Clinic,Alexandria,North,B,1,2023-12-05
D1472,Dr Ahmed Mostafa,Neurology,Hope Clinic,Suez,East,A,1,2023-10-22
D1473,Dr Omar El-Sayed,General Practice,Hope Clinic,Qena,South,B,1,2024-07-13
D1474,Dr Khaled El-Sayed,Cardiology,Care Clinic,Siwa,West,A,1,2023-07-25
D1475,Dr Ahmed Hassan,Neurology,Noor Clinic,Qena,South,C,1,2025-06-18
D1476,Dr Hassan Saad,Cardiology,Hope Clinic,Damanhur,North,B,1,2024-03-02
D1477,Dr Ahmed El-Sayed,ENT,Noor Clinic,Damanhur,North,C,1,2023-02-12
D1478,Dr Mohamed El-Sayed,Neurology,Life Clinic,Cairo,Central,B,1,2025-05-20
D1479,Dr Omar El-Sayed,General Practice,Hope Clinic,Alexandria,North,C,1,2024-12-01
D1480,Dr Omar Ali,Pediatrics,Hope Clinic,Marsa Matruh,West,C,1,2024-03-16
D1481,Dr Khaled Hassan,ENT,Shifa Clinic,Asyut,South,A,1,2024-01-12
D1482,Dr Youssef Saad,Endocrinology,Hope Clinic,Marsa Matruh,West,B,1,2023-08-21
D1483,Dr Ahmed El-Sayed,Cardiology,Care Clinic,Cairo,Central,C,1,2023-02-28
D1484,Dr Mohamed Mahmoud,Gastroenterology,Care Clinic,Marsa Matruh,West,A,1,2024-11-01
D1485,Dr Khaled Mostafa,ENT,Care Clinic,Giza,Central,C,1,2023-03-20
D1486,Dr Ali Mostafa,Endocrinology,Shifa Clinic,Siwa,West,B,1,2024-01-11
D1487,Dr Hassan El-Sayed,General Practice,Life Clinic,Dubai,Gulf,C,1,2024-07-08
D1488,Dr Ali Mostafa,ENT,Care Clinic,Suez,East,B,1,2023-05-21
D1489,Dr Ali Hassan,General Practice,Life Clinic,Port Said,East,B,1,2025-04-15
D1490,Dr Ahmed Ali,ENT,Life Clinic,Qena,South,C,1,2023-04-27
D1491,Dr Khaled Mostafa,Pediatrics,Noor Clinic,Suez,East,B,0,2023-03-03
D1492,Dr Youssef Hassan,Pediatrics,Elite Clinic,Marsa Matruh,West,B,1,2023-07-30
D1493,Dr Hassan Mahmoud,Gastroenterology,Shifa Clinic,Marsa Matruh,West,A,1,2023-01-27
D1494,Dr Ali Ali,Cardiology,Elite Clinic,Cairo,Central,B,1,2024-03-20
D1495,Dr Khaled Mostafa,Internal Medicine,Noor Clinic,Dubai,Gulf,C,0,2024-11-25
D1496,Dr Mohamed El-Sayed,Pulmonology,Shifa Clinic,Siwa,West,C,1,2023-09-01
D1497,Dr Khaled Mostafa,Internal Medicine,Noor Clinic,Riyadh,Gulf,C,1,2023-10-30
D1498,Dr Omar Mostafa,Gastroenterology,Life Clinic,Damanhur,North,B,1,2025-03-12
D1499,Dr Youssef El-Sayed,Neurology,Noor Clinic,Tanta,North,C,1,2024-03-30
D1500,Dr Hassan Hassan,Cardiology,Noor Clinic,Tanta,North,C,1,2025-05-14
D1501,Dr Ahmed Ali,Internal Medicine,Care Clinic,Damanhur,North,B,1,2023-11-18
D1502,Dr Mohamed Hassan,Gastroenterology,Hope Clinic,Suez,East,C,1,2024-10-07
D1503,Dr Hassan Ali,Endocrinology,Hope Clinic,Dubai,Gulf,A,1,2024-12-01
D1504,Dr Khaled Mahmoud,General Practice,Life Clinic,Ismailia,East,C,1,2025-01-01
D1505,Dr Ahmed El-Sayed,General Practice,Hope Clinic,Riyadh,Gulf,C,1,2023-12-25
D1506,Dr Khaled Saad,General Practice,Noor Clinic,Marsa Matruh,West,A,1,2024-08-07
D1507,Dr Hassan Mahmoud,Pediatrics,Shifa Clinic,Damanhur,North,C,1,2023-12-01
D1508,Dr Mohamed Mahmoud,ENT,Life Clinic,Siwa,West,C,1,2023-02-01
D1509,Dr Hassan Saad,Cardiology,Elite Clinic,Ismailia,East,A,1,2023-11-17
D1510,Dr Omar Hassan,Endocrinology,Noor Clinic,Giza,Central,B,1,2024-11-03
D1511,Dr Hassan Mostafa,Internal Medicine,Elite Clinic,Dubai,Gulf,C,0,2024-08-01
D1512,Dr Ali El-Sayed,General Practice,Hope Clinic,Giza,Central,C,1,2024-06-24
D1513,Dr Mohamed Mahmoud,Neurology,Care Clinic,Siwa,West,B,1,2023-10-28
D1514,Dr Mohamed Ali,ENT,Elite Clinic,Ismailia,East,B,0,2024-12-10
D1515,Dr Omar Ali,Internal Medicine,Hope Clinic,Siwa,West,B,1,2024-01-06
D1516,Dr Hassan Hassan,Pediatrics,Noor Clinic,Sohag,South,B,1,2023-05-09
D1517,Dr Khaled El-Sayed,Pulmonology,Life Clinic,Jeddah,Gulf,C,1,2023-12-16
D1518,Dr Ali Hassan,General Practice,Care Clinic,Siwa,West,C,1,2024-10-09
D1519,Dr Omar Ali,Pulmonology,Elite Clinic,Marsa Matruh,West,A,1,2024-07-21
D1520,Dr Ahmed Hassan,Cardiology,Hope Clinic,Alexandria,North,C,1,2023-06-20
D1521,Dr Mohamed Saad,Pediatrics,Shifa Clinic,Giza,Central,B,1,2024-07-24
D1522,Dr Ahmed El-Sayed,Neurology,Elite Clinic,Tanta,North,C,1,2025-01-09
D1523,Dr Khaled Ali,Pediatrics,Elite Clinic,Suez,East,C,1,2024-03-22
D1524,Dr Hassan El-Sayed,Pulmonology,Care Clinic,Qena,South,C,1,2025-04-19
D1525,Dr Youssef Hassan,Neurology,Hope Clinic,Damanhur,North,C,1,2023-11-25
D1526,Dr Youssef Mahmoud,Gastroenterology,Life Clinic,Jeddah,Gulf,C,1,2023-11-01
D1527,Dr Mohamed El-Sayed,Gastroenterology,Elite Clinic,Giza,Central,B,1,2023-07-02
D1528,Dr Khaled El-Sayed,Pediatrics,Shifa Clinic,Dubai,Gulf,C,1,2024-09-22
D1529,Dr Mohamed Mahmoud,Internal Medicine,Shifa Clinic,Ismailia,East,B,1,2023-08-18
D1530,Dr Hassan Mostafa,Endocrinology,Care Clinic,Cairo,Central,C,1,2023-07-31
D1531,Dr Mohamed El-Sayed,Cardiology,Noor Clinic,Damanhur,North,C,1,2025-03-29
D1532,Dr Omar Ali,Endocrinology,Hope Clinic,Tanta,North,B,0,2024-03-12
D1533,Dr Ahmed Ali,Gastroenterology,Noor Clinic,Sohag,South,C,1,2025-05-15
D1534,Dr Omar El-Sayed,Internal Medicine,Shifa Clinic,Siwa,West,C,0,2025-01-19
D1535,Dr Khaled Mahmoud,Endocrinology,Noor Clinic,Damanhur,North,C,1,2024-06-03
D1536,Dr Khaled El-Sayed,General Practice,Noor Clinic,Jeddah,Gulf,C,1,2024-12-05
D1537,Dr Ali Saad,General Practice,Life Clinic,Damanhur,North,B,1,2024-11-07
D1538,Dr Mohamed Saad,Cardiology,Care Clinic,Jeddah,Gulf,B,1,2025-06-12
D1539,Dr Khaled Hassan,Pulmonology,Care Clinic,Suez,East,B,1,2024-05-23
D1540,Dr Youssef El-Sayed,General Practice,Noor Clinic,Dubai,Gulf,C,1,2023-01-04
D1541,Dr Youssef Saad,Pulmonology,Hope Clinic,Cairo,Central,A,1,2024-09-20
D1542,Dr Khaled Hassan,Neurology,Shifa Clinic,Qena,South,B,1,2023-07-04
D1543,Dr Hassan Ali,ENT,Shifa Clinic,Riyadh,Gulf,C,1,2024-01-01
D1544,Dr Khaled Ali,Internal Medicine,Noor Clinic,Alexandria,North,C,1,2025-02-21
D1545,Dr Omar El-Sayed,Pediatrics,Shifa Clinic,Ismailia,East,A,1,2023-11-23
D1546,Dr Ali Ali,Pulmonology,Hope Clinic,Riyadh,Gulf,C,1,2025-04-04
D1547,Dr Ali Ali,Cardiology,Life Clinic,Marsa Matruh,West,B,1,2025-05-21
D1548,Dr Youssef Ali,Gastroenterology,Noor Clinic,Giza,Central,C,1,2025-04-08
D1549,Dr Ali El-Sayed,Gastroenterology,Shifa Clinic,Ismailia,East,B,1,2024-10-13
D1550,Dr Ali Saad,Endocrinology,Life Clinic,Siwa,West,C,1,2023-07-31
D1551,Dr Ahmed Ali,Pulmonology,Life Clinic,Giza,Central,C,1,2025-01-09
D1552,Dr Ahmed Mostafa,Neurology,Care Clinic,Riyadh,Gulf,C,1,2024-11-01
D1553,Dr Ali Saad,Endocrinology,Care Clinic,Port Said,East,C,1,2024-02-10
D1554,Dr Mohamed El-Sayed,Neurology,Life Clinic,Ismailia,East,B,1,2025-01-20
D1555,Dr Mohamed Mahmoud,Internal Medicine,Shifa Clinic,Damanhur,North,C,1,2023-02-13
D1556,Dr Ali Ali,Endocrinology,Elite Clinic,Alexandria,North,A,1,2025-04-12
D1557,Dr Omar Saad,Gastroenterology,Elite Clinic,Marsa Matruh,West,C,1,2024-05-31
D1558,Dr Ahmed Saad,Cardiology,Hope Clinic,Marsa Matruh,West,C,1,2023-06-05
D1559,Dr Ahmed Mahmoud,Gastroenterology,Shifa Clinic,Marsa Matruh,West,C,1,2025-01-31
D1560,Dr Youssef Mahmoud,Internal Medicine,Noor Clinic,Marsa Matruh,West,B,1,2024-04-27
D1561,Dr Hassan Mostafa,Pediatrics,Care Clinic,Alexandria,North,C,1,2024-12-20
D1562,Dr Hassan Saad,ENT,Life Clinic,Marsa Matruh,West,C,0,2025-02-20
D1563,Dr Youssef Mostafa,Cardiology,Life Clinic,Marsa Matruh,West,B,1,2024-01-14
D1564,Dr Ahmed Mostafa,Neurology,Care Clinic,Riyadh,Gulf,A,1,2023-03-27
D1565,Dr Youssef Mostafa,Endocrinology,Elite Clinic,Sohag,South,A,1,2025-05-08
D1566,Dr Omar Mahmoud,Cardiology,Care Clinic,Cairo,Central,C,1,2023-11-15
D1567,Dr Ali Mostafa,Pediatrics,Noor Clinic,Tanta,North,C,1,2023-08-03
D1568,Dr Omar Ali,Neurology,Hope Clinic,Giza,Central,C,1,2024-04-17
D1569,Dr Ali El-Sayed,Internal Medicine,Care Clinic,Cairo,Central,B,1,2023-05-11
D1570,Dr Ahmed Ali,Pulmonology,Noor Clinic,Cairo,Central,B,1,2023-04-27
D1571,Dr Youssef Ali,General Practice,Life Clinic,Qena,South,B,1,2024-07-14
D1572,Dr Khaled Mostafa,Pediatrics,Shifa Clinic,Ismailia,East,C,1,2024-11-23
D1573,Dr Ali Mostafa,Pulmonology,Elite Clinic,Giza,Central,A,1,2023-07-29
D1574,Dr Omar Saad,Gastroenterology,Care Clinic,Port Said,East,B,1,2023-12-05
D1575,Dr Youssef El-Sayed,ENT,Life Clinic,Qena,South,A,1,2023-06-03
D1576,Dr Khaled El-Sayed,Endocrinology,Life Clinic,Port Said,East,B,1,2024-04-14
D1577,Dr Khaled Saad,Pulmonology,Life Clinic,Giza,Central,A,1,2023-08-20
D1578,Dr Omar Mahmoud,Gastroenterology,Shifa Clinic,Sohag,South,C,1,2024-08-21
D1579,Dr Ahmed Mostafa,Gastroenterology,Care Clinic,Giza,Central,C,1,2023-07-27
D1580,Dr Mohamed Mostafa,Endocrinology,Hope Clinic,Damanhur,North,B,1,2023-04-15
D1581,Dr Khaled Saad,Neurology,Hope Clinic,Riyadh,Gulf,C,1,2024-09-11
D1582,Dr Ahmed Mostafa,Endocrinology,Care Clinic,Riyadh,Gulf,B,1,2023-08-10
D1583,Dr Mohamed Mostafa,ENT,Noor Clinic,Asyut,South,C,1,2023-02-23
D1584,Dr Hassan Ali,Neurology,Noor Clinic,Siwa,West,B,1,2023-09-04
D1585,Dr Ahmed Mostafa,Neurology,Care Clinic,Siwa,West,B,1,2024-06-27
D1586,Dr Youssef Ali,Gastroenterology,Elite Clinic,Qena,South,C,1,2024-07-27
D1587,Dr Mohamed El-Sayed,Internal Medicine,Shifa Clinic,Port Said,East,C,1,2023-12-23
D1588,Dr Youssef Mahmoud,Pediatrics,Care Clinic,Siwa,West,B,1,2023-07-15
D1589,Dr Hassan Mahmoud,Endocrinology,Shifa Clinic,Dubai,Gulf,B,1,2023-01-06
D1590,Dr Ahmed Saad,Gastroenterology,Shifa Clinic,Tanta,North,C,1,2023-10-07
D1591,Dr Khaled Saad,Pediatrics,Life Clinic,Riyadh,Gulf,A,1,2023-09-17
D1592,Dr Mohamed Ali,ENT,Elite Clinic,Cairo,Central,C,1,2024-05-17
D1593,Dr Mohamed Saad,Internal Medicine,Elite Clinic,Jeddah,Gulf,A,1,2024-12-31
D1594,Dr Youssef Saad,Internal Medicine,Elite Clinic,Asyut,South,B,1,2023-02-27
D1595,Dr Mohamed Saad,Internal Medicine,Hope Clinic,Tanta,North,C,1,2025-05-23
D1596,Dr Omar Hassan,Neurology,Hope Clinic,Dubai,Gulf,C,1,2023-11-21
D1597,Dr Ali Saad,General Practice,Elite Clinic,Riyadh,Gulf,A,1,2024-03-02
D1598,Dr Khaled El-Sayed,Endocrinology,Care Clinic,Alexandria,North,C,1,2025-01-16
D1599,Dr Mohamed Saad,Gastroenterology,Elite Clinic,Marsa Matruh,West,C,1,2024-02-24
D1600,Dr Hassan Saad,Gastroenterology,Life Clinic,Tanta,North,C,1,2024-04-22
D1601,Dr Ahmed Hassan,Internal Medicine,Shifa Clinic,Giza,Central,A,1,2025-01-17
D1602,Dr Youssef El-Sayed,Pulmonology,Elite Clinic,Cairo,Central,C,1,2024-01-19
D1603,Dr Ahmed Ali,Endocrinology,Elite Clinic,Sohag,South,C,1,2023-11-14
D1604,Dr Ali Hassan,Gastroenterology,Shifa Clinic,Ismailia,East,A,1,2023-08-20
D1605,Dr Youssef Mahmoud,Gastroenterology,Hope Clinic,Asyut,South,B,1,2023-04-05
D1606,Dr Mohamed El-Sayed,General Practice,Hope Clinic,Suez,East,B,1,2025-05-01
D1607,Dr Khaled Saad,General Practice,Elite Clinic,Marsa Matruh,West,C,0,2024-03-20
D1608,Dr Omar Mahmoud,Neurology,Life Clinic,Ismailia,East,C,1,2025-04-29
D1609,Dr Hassan Saad,Gastroenterology,Elite Clinic,Cairo,Central,B,1,2023-04-29
D1610,Dr Youssef Saad,Pulmonology,Hope Clinic,Sohag,South,B,1,2024-07-31
D1611,Dr Mohamed Ali,Internal Medicine,Noor Clinic,Tanta,North,C,1,2023-01-09
D1612,Dr Youssef Mostafa,Internal Medicine,Care Clinic,Suez,East,B,1,2023-06-16
D1613,Dr Youssef Ali,ENT,Care Clinic,Tanta,North,C,1,2025-01-18
D1614,Dr Khaled El-Sayed,Neurology,Care Clinic,Port Said,East,C,1,2024-02-15
D1615,Dr Youssef Mostafa,Pediatrics,Life Clinic,Cairo,Central,B,1,2024-08-14
D1616,Dr Hassan Hassan,Pulmonology,Hope Clinic,Qena,South,C,1,2024-12-15
D1617,Dr Khaled Hassan,Neurology,Shifa Clinic,Asyut,South,C,1,2023-04-03
D1618,Dr Mohamed Mahmoud,Pulmonology,Shifa Clinic,Siwa,West,B,1,2023-07-25
D1619,Dr Mohamed Hassan,Endocrinology,Elite Clinic,Alexandria,North,C,1,2025-01-11
D1620,Dr Hassan Saad,Cardiology,Noor Clinic,Giza,Central,B,1,2024-04-27
D1621,Dr Mohamed El-Sayed,ENT,Noor Clinic,Dubai,Gulf,C,1,2024-12-24
D1622,Dr Ali Saad,Pulmonology,Elite Clinic,Sohag,South,B,1,2023-10-17
D1623,Dr Hassan El-Sayed,General Practice,Care Clinic,Siwa,West,A,1,2025-01-28
D1624,Dr Ahmed Mostafa,Endocrinology,Hope Clinic,Cairo,Central,B,1,2025-04-22
D1625,Dr Khaled Ali,Endocrinology,Life Clinic,Marsa Matruh,West,A,1,2023-08-05
D1626,Dr Omar Ali,Pulmonology,Life Clinic,Suez,East,B,1,2024-02-01
D1627,Dr Ahmed Ali,Pulmonology,Life Clinic,Suez,East,B,1,2025-05-04
D1628,Dr Ahmed Hassan,Internal Medicine,Shifa Clinic,Port Said,East,C,1,2025-04-06
D1629,Dr Omar Saad,General Practice,Noor Clinic,Qena,South,B,1,2024-05-12
D1630,Dr Hassan Ali,Gastroenterology,Hope Clinic,Marsa Matruh,West,B,1,2023-04-29
D1631,Dr Ali Hassan,Neurology,Noor Clinic,Suez,East,C,0,2023-04-25
D1632,Dr Hassan Mahmoud,Internal Medicine,Care Clinic,Giza,Central,B,1,2024-12-25
D1633,Dr Ali Ali,Pediatrics,Noor Clinic,Giza,Central,A,1,2023-05-05
D1634,Dr Ali El-Sayed,Neurology,Hope Clinic,Ismailia,East,B,1,2023-10-31
D1635,Dr Khaled Saad,Gastroenterology,Life Clinic,Ismailia,East,B,1,2023-11-29
D1636,Dr Mohamed Hassan,Neurology,Life Clinic,Cairo,Central,C,1,2024-02-10
D1637,Dr Khaled Mahmoud,Pulmonology,Noor Clinic,Cairo,Central,C,1,2024-03-17
D1638,Dr Ali Mostafa,Endocrinology,Hope Clinic,Jeddah,Gulf,C,0,2025-01-20
D1639,Dr Omar Saad,Internal Medicine,Life Clinic,Marsa Matruh,West,B,1,2024-09-15
D1640,Dr Youssef El-Sayed,Neurology,Care Clinic,Marsa Matruh,West,C,1,2024-03-08
D1641,Dr Ali Hassan,Internal Medicine,Hope Clinic,Riyadh,Gulf,C,1,2023-04-30
D1642,Dr Ali El-Sayed,General Practice,Shifa Clinic,Suez,East,C,1,2024-12-11
D1643,Dr Omar Hassan,Endocrinology,Shifa Clinic,Giza,Central,C,1,2025-02-03
D1644,Dr Ahmed Ali,Pediatrics,Care Clinic,Cairo,Central,C,1,2023-10-07
D1645,Dr Omar Mahmoud,Pulmonology,Life Clinic,Tanta,North,B,1,2025-03-20
D1646,Dr Khaled Saad,Cardiology,Elite Clinic,Asyut,South,C,1,2024-09-18
D1647,Dr Youssef Mostafa,Pediatrics,Life Clinic,Giza,Central,C,1,2024-02-03
D1648,Dr Ali Saad,Neurology,Noor Clinic,Suez,East,B,1,2024-04-18
D1649,Dr Omar Mostafa,Pulmonology,Life Clinic,Qena,South,C,1,2023-02-03
D1650,Dr Hassan Mahmoud,General Practice,Shifa Clinic,Riyadh,Gulf,C,1,2025-02-04
D1651,Dr Hassan Hassan,ENT,Hope Clinic,Suez,East,C,1,2024-10-01
D1652,Dr Khaled Mostafa,Pediatrics,Elite Clinic,Port Said,East,B,1,2025-02-08
D1653,Dr Ali El-Sayed,Pediatrics,Life Clinic,Marsa Matruh,West,C,1,2024-09-13
D1654,Dr Ali Hassan,Endocrinology,Elite Clinic,Marsa Matruh,West,C,1,2023-07-02
D1655,Dr Khaled Mahmoud,Neurology,Shifa Clinic,Siwa,West,C,1,2024-09-05
D1656,Dr Ali Ali,Neurology,Noor Clinic,Dubai,Gulf,C,1,2023-08-19
D1657,Dr Khaled El-Sayed,ENT,Hope Clinic,Siwa,West,B,1,2024-02-14
D1658,Dr Omar Ali,Pulmonology,Noor Clinic,Suez,East,C,1,2024-08-17
D1659,Dr Hassan El-Sayed,Cardiology,Hope Clinic,Marsa Matruh,West,C,1,2024-09-26
D1660,Dr Omar Ali,Cardiology,Elite Clinic,Giza,Central,B,1,2024-08-05
D1661,Dr Youssef Mostafa,Cardiology,Hope Clinic,Tanta,North,C,1,2024-10-31
D1662,Dr Youssef Saad,ENT,Care Clinic,Asyut,South,B,1,2023-06-29
D1663,Dr Youssef Ali,Gastroenterology,Care Clinic,Ismailia,East,A,1,2024-08-14
D1664,Dr Hassan Saad,ENT,Life Clinic,Jeddah,Gulf,C,1,2024-04-17
D1665,Dr Ahmed Saad,Pulmonology,Life Clinic,Giza,Central,B,1,2023-03-13
D1666,Dr Youssef El-Sayed,Pediatrics,Noor Clinic,Jeddah,Gulf,C,0,2025-06-01
D1667,Dr Hassan Saad,General Practice,Life Clinic,Port Said,East,A,1,2024-10-24
D1668,Dr Omar El-Sayed,Cardiology,Shifa Clinic,Siwa,West,B,1,2025-04-22
D1669,Dr Khaled Mostafa,Pediatrics,Life Clinic,Siwa,West,C,1,2025-05-17
D1670,Dr Ali Ali,Neurology,Care Clinic,Dubai,Gulf,B,1,2023-09-06
D1671,Dr Youssef Hassan,Neurology,Shifa Clinic,Ismailia,East,C,1,2024-12-27
D1672,Dr Hassan Mahmoud,ENT,Hope Clinic,Suez,East,B,1,2023-09-22
D1673,Dr Hassan Mahmoud,Pulmonology,Elite Clinic,Alexandria,North,C,1,2024-01-15
D1674,Dr Youssef Saad,Pulmonology,Shifa Clinic,Suez,East,C,1,2024-12-31
D1675,Dr Khaled Saad,Pulmonology,Care Clinic,Qena,South,A,1,2024-01-29
D1676,Dr Omar Mostafa,Gastroenterology,Elite Clinic,Alexandria,North,A,1,2024-01-08
D1677,Dr Omar Hassan,ENT,Hope Clinic,Giza,Central,C,1,2023-12-19
D1678,Dr Omar Hassan,General Practice,Hope Clinic,Giza,Central,B,1,2024-05-11
D1679,Dr Khaled Hassan,ENT,Shifa Clinic,Marsa Matruh,West,C,1,2023-03-08
D1680,Dr Ahmed Saad,Pulmonology,Care Clinic,Asyut,South,B,1,2025-03-19
D1681,Dr Ali Saad,ENT,Hope Clinic,Suez,East,C,1,2023-01-13
D1682,Dr Ahmed Mahmoud,Endocrinology,Hope Clinic,Qena,South,B,1,2024-10-03
